userId	movieId	rating	review
83964709	385	2.5	nothing   will   ever   be   as   good   as   the   first .    though   this   one   was   okay   i   suppose .
58190513	6797	5.0	i   love   the   fact   that   they   aren ['] t   afraid   to   bring   up   subjects   that   aren ['] t   ususally   talked   about   so   openly    ( ie -    sucide ,    abuse )  .       fabulous   acting   to   top   it   off .    all   in   all -    an   awesome   movie .
58190513	1406	4.0	peter   pan   all   grown   up -    no   one   but   williams   could ['] ve   pulled   it   off .    priceless .
58190513	5050	5.0	audrey   hepburn   and   gregory   peck -    need   i   say   more ?
58190513	9645	3.0	lol
58190513	7416	5.0	classic .    vivien   leigh ,    clark   gable .    perfect   pairing .    oh ,    and   gable   as   rhett -    well ,    he ['] s   irresistable !
709478785	17154	4.5	hanks [']    performance   is   excellent .    good ,    touching .
709478785	16912	2.0	it   was   good .  .
709478785	11077	1.0	it ´ s   just   no   funny ,    at   all
709478785	4345	4.5	a   perfect   documentary   that   shows   the   real   status   of   gun   use   in   the   us ,    one   of   the   most   violent   societies   in   the   world
709478785	2412	2.5	neither   the   mo ¡ vie   or   book   were   good   enough .    what   happened ?
709478785	15582	2.5	the   ending   is   not   cool
709478785	15409	4.5	incredibly   funny .    lmao   still   now .    i   recommend   it .
709478785	6850	3.5	nice ,    bro .  .  .
709478785	4995	3.0	so   embarassed   of   giving   3   stars   to   this   teen   movie .    it   was   a   good ,    but   simple   drama .
709478785	13651	4.0	it   was   good .    but   oldamn   and   close   were   brilliant
199416727	2985	4.0	yes ,    semen   in   the   hair ,    funny ,    but   that   doesn ['] t   make   the   movie .
199416727	15205	4.0	this   movie   was   actually   good   and   the   global   warming   problem   in   the   movie   is   not   fictional ,    this   is   a   problem   today .
199416727	15107	5.0	100 %    great .
199416727	11337	5.0	" suck   me ,    beautiful "
199416727	7521	2.0	the   wayans   brothers   aren ['] t   funny .  .  .    they ['] re   perverted ,    racist   and   politically   incorrect .
199416727	1962	3.5	i   went   to   see   that   for   my   6   months   with   one   of   my   ex ['] s ,    that   was   a   good   night .  .  .    and   rob   schneider   was   hilarious
783293681	851	1.5	one   movie   too   many .
783293681	6350	4.5	definition   of   movie   chemistry .
783293681	3609	3.0	starring   governor   schwarzenegger    ( r - ca )    and   governor   ventura    ( i - mn )  .
783293681	11886	3.5	classic    ['] 80 ['] s   comedy    -    part   of   the   humor   is   how   dated   the   movie   is .
783293681	10886	0.5	uggggghhh .  .  .  .  .
783293681	11673	2.5	wish   there   were   a   better   marching   band   movie .  .  .
783293681	468	3.5	not   as   bad   as   it   could   have   been    -    does   a   half - decent   job   at   completing   the   whole   joseph   campbell   cycle .
783293681	7509	4.0	one   of   the   crazier   bonds    ( and   this   is   a   good   thing )  .
783293681	7356	2.5	better   than    " armageddon "     -    but   that ['] s   not   saying   much .
799707582	6400	3.5	i   would   love   to   hate   leonardo   dicaprio ,    because   i   was   a   middle - schooler   during   the   whole   romeo + juliet / titanic   mania .    however ,    he   is   an   exceptionally   gifted   actor .    he   is   great   in   this   one .
799707582	312	4.0	everytime   i   watch   this   movie ,    i ['] m   surprised   at   how   good   it   is .    had   i   seen   it   on   paper   after   reading   the   book ,    i   would   have   dreaded   it .    as   it   stands :    fabulous .
799707582	2743	4.0	a   film   that ['] s   amazing ,    and   i   hope   i   never   have   to   watch   again .
799707582	10627	4.5	probably   one   of   the   most   successful   blendings   of   horror   and   social   commentary    -  -       one   is   never   sacrificed   for   the   other .    it ['] s   funny ,    it ['] s   frightening ,    it ['] s   cheesy   and   serious   all   at   once .    guh ,    i   love   this   movie .
799707582	12966	4.5	probably   my   favorite   biopic .    scorcese ['] s   styling   is   spot   on ,    and   it ['] s   refreshing   to   feel   sympathy   for   the   pre - insanity   hughes .    i   never   tire   of   watching   this ,    and   cate   blanchett   deserved   a   dozen   oscars    ( for   real   this   time ,    not   just   the   dozen   oscars   i   usually   give   her   for   just   being   in   a   movie )  .
799707582	4472	3.5	i   know ,    right ?
799707582	13302	2.0	overrated    -  -    i   prefer   young   frakenstein .
799707582	9728	3.5	jack   nicholson   plays   himself   really   well .
799707582	10168	0.5	i ['] m   pretty   sure   the   only   thing   this   movie   has   in   common   with   the   graphic   novels   the   title .
799707582	1625	4.0	i   still   prefer   alien ,    but   this   is   a   great   addition   to   the   franchise .
799707582	1719	4.0	i   really   don ['] t   know   what   to   expect   from   anderson   after   this    -  -    i   feel   his   gone   as   andersonian   as   he   possibly   can .    i   still   enjoy   his   schtick ,    so   i   was   happy   with   this   film .    besides ,    how   can   anyone   hate   on   a   stop - motion   sea   horse ?
799707582	4829	5.0	the   gold   standard   for   zom - rom - coms .
799707582	11669	4.0	elderly   elvis   and   black   jfk   in   a   buddy   comedy   about   a   cowboy   mummy .    and   for   all   that ,    when   they   come   walking   down   the   hallway   before   the   climax ,    i   swear   i   still   get   teary .    it   makes   me   mourn   the   way   we   treat   our   aged .
799707582	528	3.0	i   love   me   some   bill   nighy .    i ['] m   not   impressed   with   it ['] s   success   as   an   adaptation ,    but   it ['] s   fairly   enjoyable   as   it   is .
799707582	9886	2.5	george   lucas ,    curses   on   you .    just   because   you   gave   us   the   first   three    ( last   three )    installments   and   did   his   thing   for   indiana   jones ,    does   not   make   it   okay   to   jar - jar   binks   us .
799707582	5515	4.5	it ['] s   kubrick   and   peter   sellers .    so   that ['] s   a   better   start   than   most   movies   ever   have .    the   fact   that   this   is ,    technically ,    an   adaptation   of   a   straight - up   horror   story   about   a   doomsday   device   makes   it   even   more   interesting .    kubrick   has   a   way   of   adapting   books   perfectly   to   screen    -  -    mostly   because   he   disregards   everything   but   the   theme ,    and   changes   the   rest   to   fit   the   medium   of   film .
799707582	4392	4.0	takes   the   horror   out   of   the   horror - comedy   evil   dead   2 .    i   way   love   this   movie .    so   many   killer   lines ,    so   much   bruce   campbell ,    so   excellent .
799707582	758	4.0	i   unapologetically   and   unironically   love   this   film .    thank   you ,    tina   fey ,    for   redeeming   feminine   comedy .
799707582	9120	3.5	a   star   and   a   half   away   from   perfect ,    because   i   always   feel   sorry   for   the   little   girl   squirrel   merlin   rejects .    she   just   wants   some   lovin ['] s .    that ['] s   not   a   crime .
785770131	13002	3.0	freddy ['] s   still   turned   up   to   11   but   is   it   really   a   good   thing ?
785770131	3524	5.0	there ['] s   something   so   rare   about   this   film   that   i   think   it ['] ll   be   a   long ,    long   time   before   it   is   even   replicated .    qt   set   the   bar   with   this   and   has   came   close   to   it   again   a   couple   of   times   but   i   think   ultimately   this   will   be   the   jewel   in   his   crown .
785770131	2985	4.0	great   jokes   and   why   do   you   build   me   up   buttercup ?    at   the   end .  .  . can ['] t   ask   for   much   more .
785770131	6196	4.5	arnie   as   a   bad - arse   cyborg   from   the   future   shooting   every   man ,    woman   and ,    erm .  .  . cop   in   sight .    greatness ,    only   bettered   by   the   sequel    ['] judgment   day [']  .
785770131	12293	4.5	everyone   knows   it ['] s   the   bollocks   so   no   need   to   comment   on   it .
785770131	1905	4.0	it ['] s   bloody   good ,    savvy ?
785770131	9960	5.0	john   mcclane   takes   on   a   building   full   of   bad - guys   in   his   bare   feet .  .  . whoever   came   up   with   this   idea   needs   sainted .
785770131	2862	4.0	haunting   performances   all   round   with   a   story   that   grabs   and   doesn ['] t   let   go .    goodbye   horses   will   always   make   me   think   of   a   transvestite   serial   killer   and   surprisingly ,    it ['] s   a   good   thing .
785770131	9051	4.0	the   80 ['] s   teen   movies   had   bill   murray ,    chevy   chase    &    rodney   dangerfield .  .  . we   have   a   bunch   of   fudds .     * seeths *    coolest   golf   comedy   ever ,    fact !
785770131	15233	4.0	i   didn ['] t   think   it ['] d   ever   be   beaten   on   quotable   terms   until   anchorman   sunk   into   my   consciousness .    it ['] s   daft ,    it ['] s   silly   and   it ['] s   random ,    i    & lt ; 3   it .
785770131	6989	5.0	a   film   you   won ['] t   forget .    period .
785770131	1625	5.0	guns ,    acid   and   buckets   of   blood .    it   rocks ,    it   really ,    really   rocks !    but   i   still   think   this   direction   kind   of   ruined   the   whole   mystery   of   the   alien   and   h . r .    giger ['] s   horrific   and   beautiful   dream   became   cameron ['] s   cannon   fodder .
785770131	2897	4.0	watching   it   is   fun .     ['] nuff   said .
785770131	9940	3.5	a   horror   classic   that   every   self - respecting   horror   enthusiast   should   own .    the   start   of   thee   zombie   saga   to   watch .
785770131	5448	3.5	it ['] s   jackass !    on   the   big   screen !    i   dig .
785770131	9886	2.5	why ?    why ?    why ?    well .  .  . it   kinda   fits   in   the   ultimate   plan   for   the   new   trilogy   and   maul   is   uber - cool   but   it ['] s   not   a   very   cool   movie   at   all .
785770131	9368	5.0	a   horror   masterpiece .    what   didn ['] t   they   do   right ?    it   may   have   just   been   a   low - budget   horror   but   it   got   into   the   psyche   of   moviefans   everywhere   and   the   result   is   the   twisted   gore   we   have   commonplace   in   two - a - penny   horrors   nowadays .    often   imitated ,    never   bettered .
785770131	2178	3.5	it ['] s   pretty   damn   great .  .  . for   a   guy   ritchie   movie .
785770131	11132	3.0	a   stupid ,    unnecessary   remake   but   i   liked   it   in   a   guilty - pleasure   sort   of   way .
290531354	14203	4.5	robin   es   lo   mejor   de   la   peli   lol ,    una   de   las   mejores   de   batman
290531354	16438	4.5	adam   sandler   tiene   q   dejar   de   cantar ,    excepto   en   sus   pelis
290531354	15945	5.0	los   looney   toons   son   la   ley   y   no   me   da   pena   reconocerlo   ademas   la   vi   en   mi   fase   de   trauma   por   el   señor   jordan
290531354	10358	4.0	prefiero   la   eleven   pero   igual   tienen   muy   buena   fotografia   y   el   sentido   del   humor   no   cambia
290531354	12074	3.5	a   mi   si   me   gusta
290531354	14725	4.5	buena   musica ,    colores   bien   groovy   y   mini   me   es   lo   mejor   sin   contar   el   multifacetico   mike   q   ha   evoluvionado   desde   wayne ` s   world
209593098	551	4.0	david   krumholtz .    hello .
209593098	686	3.0	shithouse ,    but   damn ,    i   love   brendan !
209593098	10773	3.5	surprisingly   funny !
209593098	10561	3.5	harmless .    enjoyable .
209593098	887	3.0	ehhhh .  .  .  .    s ['] ok .
209593098	13359	4.5	a   very   accurate   representation   of   the   musical .    rather   commendable .
209593098	5793	2.0	bleh .
209593098	12966	4.5	i   thought   it   was   good !  !     :  )
209593098	6833	3.5	pretty   funny !
209593098	4141	4.5	one   of   my   faves .
209593098	7416	5.0	gods ,    so   long .    but   worth   it !    ashley ,    ashley !    what ['] ll   i   dooooo ?
209593098	6555	4.5	really   enjoyed   this .    creepy .
209593098	7635	3.0	a   bit   lame ,    but   quite   funny .
209593098	2523	4.5	who   on   earth   could   not   love   matilda ?    it ['] s   darling .
209593098	16377	5.0	fabulous .    a   genuine   telling   of   the   novel .    i   thought   everybody   was   brilliant   in   this .
209593098	4056	1.0	boring   as   shit .
209593098	11254	3.0	heh ,    not   bad .
209593098	10739	5.0	leo .  .  .    jeremy   irons .  .  .    john   malkovich .  .  .    gerard   depardieu .  .  .    gabriel   byrne .  .  .    what ['] s   not   to   love ?  ?  !  ?  !  ?  ?  !    i   thought   it   was   great !
168105794	2463	5.0	awesome !    a   well   done   movie .  .  .     ( say   it   when   my   sister ['] s   boy   got   it )
168105794	6287	2.5	my   greatest   regrete   movie   wise   was   ever   watching   this !    but   julia   roberts   is   perfect !  !    i ['] d   watch   it   cause   she ['] s   awesome !
168105794	5239	5.0	i   love   this   movie !  !    i   hate   all   movies   adam   sandler   is   in   but   this   one !  !  !
168105794	1757	5.0	how   can   you   not   like   this ?
405412395	5571	2.5	classic .  .  .    haven ['] t   seen   it   in   a   while   but   its   the   same   ol   same   ol .  .  .    he   trains ,    he   fights ,    he   almost   looses   and   then   comes   back   at   the   end .
405412395	16879	2.5	i ['] ll   never   let   go   jack .  .  .  ( lets   go )
405412395	5239	3.0	pretty   funny
405412395	10928	2.5	not   really   my   kind   of   humor .  .  .    but   still   ok   in   its   own .
405412395	15063	1.5	not   that   great   again ,    not   my   kind   of   humor .
341635892	3962	5.0	a   classic    : p   such   a   gr8   movie
341635892	5571	4.0	have   seen   it .  .  .  . my   memory   is   kind   of   foggy   about   it    : p .  .  .  . had   2   be   good   though
341635892	1905	5.0	love   pirates .  .  .  !    it ['] s   not   a   movie   i   can   watch   twice   but   i   loved   it
341635892	3938	5.0	shrek   is   so   funny !    love   it !
341635892	7521	3.0	pretty   funny   but   not   my   fave .  .  .
341635892	4472	3.5	good   movie .  .  . not   my   fave   but   good
678101211	1220	3.5	action - very   good - suprised   about   movie .  .  .
678101211	14691	5.0	amazing !  !  !
678101211	3463	0.5	i   liked   some   parts ,    but   the   language   and   such   were   really ,    really   bad .
678101211	468	5.0	awesome !
678101211	9628	4.0	good
678101211	4262	5.0	great   movie !       depp   was   excellent   with   his   character   in   this .  .  .
678101211	7937	4.5	great   movie !       i   loved   the   set - up   and   loved   the   actors !
678101211	940	3.5	good
678101211	6797	1.5	okay - haven ['] t   seen   all   of   it - got   bored .  .  .
678101211	7691	3.5	good .  .  . hate   the   ending ,    but   that ['] s   drama .  .  .
678101211	11673	5.0	i   loved   this   movie !  !  !       especially   the   ending .  .  .
678101211	4698	5.0	is   this   the   3rd   or   2nd   movie ?       i   loved   the   3rd   movie   but   i   thought   the   2nd   moved   sucked .  .  .
678101211	4341	5.0	great   movie !  !  !  !
678101211	1180	3.5	good
678101211	30	5.0	laugh - out   loud   funny   and   very ,    very   good !
678101211	4100	3.0	suprisingly   good .  .  .
678101211	10198	4.0	like   this   better   than   101   dalmations   because   of   the   parrot !       so   funny !
678101211	8636	1.5	don ['] t   like   this   movie .  .  . who   cares   about   the   cradle   of   life ,    anyway ?
678101211	2890	5.0	love   sleeping   beauty !
678101211	11084	4.5	good   movie !  !  !       fivel   is   amazing !
678101211	16912	3.5	funny - good   movie
678101211	1865	4.0	suprisingly   good .       has   good   scenes   and   not   so   good   scenes .  .  .
678101211	7636	3.5	pretty   good - loved   fievel .
678101211	1145	5.0	cute ,    funny   and   has   really   good   scenes !       love   the   ending !
678101211	15700	2.5	good ,    but   2 ,    3 ,    4 ,    5 ,    6   etc   got   long   and   boring .  .  .
678101211	5088	4.0	good !       love   the   music   and   the   dancing !
678101211	7989	4.0	great
678101211	17764	5.0	loved   this   movie !  !       very   good   plot !
678101211	2153	3.0	wow ,    i   haven ['] t   seen   free   willy   since   kindergarden ,    so   i   don ['] t   think   that   i ['] m   the   greatest   critic   on   this   movie .  .  .
786475955	3287	4.5	all   the   terminator   movies   were   good .    i   wish   they ['] d   figure   out   how   to   get   a   new   one   goin .  .
786475955	3864	4.5	bale   is   one   of   my   favorite   actors   as   well .    this   was   a   great   movie .  .
786475955	15393	5.0	sandler   is   hillarious    .  .  .
786475955	10344	4.0	too   funny .  .  .  .    a   classic .  .  .  .
786475955	10466	5.0	classic
347335319	3148	2.5	dragged   on   forever ,    didn ['] t   think   it   was   ever   gonna   end    -    the   story   between   juliette   binoche   and   naveen   andrews   was   nice    ( loved   the   lit   snails   scene )  .  .    but   apart   from   that   it   was   too   long   and   most   of   it   bored   the   pants   off   me
347335319	13273	5.0	beautiful   scenery ,    great   fighting   scenes   and   takeshi   kaneshiro   is   well   cute !
347335319	3900	5.0	one   of   those   films   that   takes   your   breath   away
347335319	15425	3.5	enjoyed   it   but   not   as   good   as   i   expected   it   to   be .  .  .    but   then   i   was   pissed   as   a   fart   and   can   barely   remember   it !
577374627	14691	5.0	this   movie   was   the   revolution   in   action   movies .    effects   never   seen   before ,    a   story   that   exploded   your   brain   and   a   sound   design   close   to   perfection .    a   must   see .
577374627	7664	4.0	great   camera   work .    beautifull   photography   and   solid   acting .    great   story   too .
577374627	15107	4.0	great   plot .  .  . great   actors .  .  . funny .    i   could   watch   this   one   a   couple   of   times   more .
577374627	10928	3.5	this   one   is   a   classic   jim   carey   must   see   flick .    very   funny .  .  . old .  .  . but   funny .
577374627	3579	3.0	not   a   big   car   fan .
555697128	11443	4.0	this   is   one   of   the   best   harry   potters   actually .
555697128	528	4.0	so   funny   expessialy   if   you   like   british   humor .
555697128	17129	5.0	this   movie   is   freaking   twisted .  .  . that ['] s   all   i ['] ll   say .
555697128	8993	4.5	if   you   like   family   guy .  .  . this   is   great !    except   cartoon   network   plays   it   all   the   damn   time .    not   the   movies   fault .  .  .  . still   love   it .
173823032	16438	4.0	lol   i   just   really   like   the   song   in   the   end   and   the   movie   is   cute   even   though   it ['] s   old    ^  -  ^    i   wanna   grow   old   with   you    ( 8 )
173823032	10583	3.0	the   kids   are   really   cute    :  )
173823032	3962	4.5	so   cute    ^  -  ^
173823032	2985	4.0	it ['] s   a   cute   movie   lol   xd
173823032	3860	2.5	saw   it   mais   bof .  .  .
784287507	17169	5.0	i   love   this   movie   cause   i   do   like   history   and   well   i   love   the   actors !
784287507	13860	2.5	i ['] ve   seen   parts   of   this   but   its   still   really   good !
784287507	17565	1.0	this   movies   sucked   and   was   the   weirdest   movie   ever   never   watch   it .
784287507	6510	5.0	lov   pixar   again !
784287507	14725	5.0	it   was   so   funny .
784287507	2109	5.0	weird   songs   but   still   good .
792969343	9340	4.5	worth   watching .  .  .
792969343	14691	3.0	quite   nice .  .  .  .  .  .  . i   just   didnt   like   the   sequels .  .  .  .
792969343	758	3.0	no   comment .  .  .  .  . i   just   watched   it   to   join   some   friends .  .  . didnt   really   like   it .
792969343	3579	2.5	nice   one .  .  .  . i   enjoyed   the   movie .  .  .  .  . it   keeps   the   adrenaline   at   its   peek !
792969343	10466	4.0	awesome !  !  !    a   movie   with   a   heart .    i   loved   it .
150447268	2985	4.5	you ['] re   a   real   piece   of   work !
150447268	13073	5.0	a   christmas   classic .    james   stewart   is   great .    watching   this   film   at   christmas   just   makes   christmas   one   level   better
150447268	15107	4.0	thought   andy   garcia   was   the   coolest
150447268	7032	2.0	yeah   we   get   the   joke   mike   myes
150447268	5582	5.0	love   the   scenes   on   hoth
150447268	15425	5.0	" have   you   got   any   leads ?  "    a   great   film   with   a   great   soundtrack .    in   my   top   5   of   all   time   films .
150447268	5991	4.0	like   it   a   lot
150447268	1962	4.0	enjoyed   it .    drew   barrymore   needs   me .
150447268	17479	3.0	too   scary
338440689	2167	4.0	saw   it   at   the   showcase   with   my   best   friend   ally .  .  . it   made   me   cry !
338440689	3463	2.5	i   own   it   lol
338440689	14691	4.5	mazin .  .  . very   philosophical
338440689	13315	5.0	ugh   sorcerer   i   dont   fink   so   it   b   philosopher   god   damn   it !  !  !    but   twaz   good
338440689	7521	3.0	screamtastic !
338440689	4472	3.0	luverly
338440689	16707	3.0	funny
338440689	3962	5.0	need   i   say   any   more .  .  .
338440689	13056	4.5	mazin   i   cried   at   the   end   lol .  .  . n   i   can   play   the   tune   that   they   play   on   the   piano .  .  .  .  . gr8   film   we   rented   it   from   choices   on   whiteladies   road    ( i   think )    wen   i   lived   on   alma   road    ( 28   incase   yu   wondered )    n   i   didnt   wana   watch   it   but   i   got   board   n   did .  .  . im   glad
338440689	2593	3.5	classic !    but   scary
338440689	3864	3.5	very   goooeygood !
338440689	8993	4.5	funneeeeeeeeeeeee
338440689	7057	1.0	crap -  -  - too   long
338440689	12497	3.0	its   about   sum   cheerleaders
487976067	11077	5.0	gotta   love   this   movie !  !  !    poor   guy   goes   thru   hell !  !  !    loved   it
487976067	2782	5.0	awesome
487976067	15107	5.0	hot   guys .  .  .    good   action   film
487976067	1905	5.0	johnny   depp   is   funny !  !
487976067	3938	5.0	i   loved   shrek !  !    cutest   movie   ive   seen   in   a   long   time .  .  .    good   for   kids   and   adults !  !  !
487976067	15063	4.0	the   wayans   brothers   are   always   hilarious   and   awesome   in   movies !  !  !
621235811	10583	3.0	i   love   jack   black !       cute   movie .
621235811	1324	4.0	this   movie   is   sexy .       jean   reno   is   beautiful ,    gary   oldman   is   sick   as   f &  $  #  ,    and   natalie   portman   is   delivers   a   precocious   performance .
621235811	11077	3.0	funny ,    but   a   little   crude   at   times .       i   yet   again   think   using   sex   jokes   is   so   lazy   and   talentless .
621235811	5793	3.5	i   love   vampire   stories   but   i   also   really   like   the   action   in   this   one .       there   was   a   time   when   i   watched   it   over   and   over   again .
621235811	8989	2.0	cheesy .
621235811	12232	3.5	i   love   the   way   tokyo   is   filmed .  .  . very   romantic .       murray   and   johanssen   have   a   believable   connection .       hurts   sometimes .
621235811	8079	3.5	not   as   good   as   the   book .  .  . of   course ,    but   good   enough .       love   anne   rice .
621235811	16969	4.0	great   soundtrack   and   story .
6960757	3368	2.5	this   movie   was   odd   with   the   whole   alternate   universe   thing   but   overall ,    i   enjoyed   it
6960757	14646	3.5	my   first   favourite   scary   movie .    i   couldn ['] t   sleep   for   a   few   days
6960757	6287	3.0	awesome   movie .     ['] nuff   said .
6960757	3860	3.0	cute   movie .    i   love   jim   carrey ,    and   its   noting   more   than   what   i   expected   from   him .
6960757	14664	4.5	i   first   saw   this   when   i   was   really   little   and   i   loved   it .    hoggle   rocks   my   socks .
6960757	12471	1.0	gay .    eminiem   just   wanted   an   excuse   to   whine   more   and   make   more   money .    retire   already ,    would   you ?
6960757	7057	5.0	ah ,    yes .  .  . my   obsession !    i   don ['] t   really   have   anything   to   say   about   this   one   that   hasn ['] t   been   said   by   others .    one   of   the   best   movies   ever   made .
6960757	1962	2.0	it   was   cute   but   the   amnesia   bit   frustrated   me .  . i ['] d   hate   that .
8496657	6736	5.0	really   funny
8496657	3385	5.0	mega   scary .    great   but   scary
8496657	3962	5.0	the   coolest   fish   ever
8496657	13315	5.0	that ['] s   the   american   one   right ?
8496657	17398	5.0	i   loved   it !  !  !  !  !
8496657	299	5.0	great
8496657	16969	5.0	i   like   frank   the   big   rabbit   that   is   really   disturbing
8496657	3079	5.0	awesome !  !  !  !  !  !  !
784843257	13391	4.0	classic !
784843257	14660	3.0	funny .
784843257	551	3.0	the   first   and   best   of   what   should   have   been   tim   allen ['] s   only   christmas   movie .
784843257	5692	3.0	good   for   a   laugh .
784843257	8467	3.0	" schwarzenneggar ['] s   unique   blend   of   action   and   comedy "     .  .  .    this   means   he   can   barely   speak   english
784843257	3287	3.0	it   was   allright .
784843257	6961	2.5	my   dad   loves   this   movie .
784843257	13673	4.0	classic .
784843257	3920	1.5	they   made   too   many   of   these   movies .
784843257	6971	4.5	bueller .  .  .  .  .  . bueller .  .  .  .  . bueller .  .  .  .  . bueller .  .  .  .  .
814008273	10358	2.0	boo !       ocean ? s   eleven   was   so   much   fun !       this   was   not   the   flashy ,    screen - moving ,    pretty   film   that   i   expected .       twelve   is   like   the   2nd   child   that   gets   bad   grades !       disappointed !       but   i   did   like   the   julia   roberts   scene .
814008273	3151	5.0	totally   a   classic .       interesting   side   note :    showed   it   to   a   class   of   10th   graders   and   all   but   2   hated   it .       i   think   maybe   you   have   to   be   out   of   hs   to   appreciate   nd   since   the   awkwardness   of   that   age   isn ? t   really   all   that   funny   while   you ? re   living   it .
814008273	2594	3.0	ya   know ? cute   enough   for   a   movie   about   talking   sperm   and   infants .       what ? s   there   to   say ,    really .       except   maybe   that   kirstie   ally   really   packed   on   the   meat   b / n   then   and   now .
814008273	14403	2.0	i   dunno .  .  . maybe   it ['] s   just   too   corny   yet   takes   itself   seriously .       i   watched   it   while   i   played   around   on   the   internet   in   the   wee   hours   of   the   am   b / c   it   was   a   free   on   demand   movie .       these   are   pretty   much   the   only   circumstances   in   which   you   watch   this   movie .
814008273	5363	5.0	i   would   totally   be   jay ['] s   boo - boo   kitty   fuck .       the   bonus   features   on   any   kevin   smith   flick :    hilarity   ensues .
814008273	6030	5.0	i   don ? t   care   what   people   say   about    ? normal ?    actors   playing    ? special ?    people ;    this   movie ,    especially   sean   penn ,    was   amazing .       michelle   pfeiffer   and   dakota   fanning   were   perfect .       if   this   movie   doesn ? t   grab   your   heart   and   squeeze   it   and   make   you   want   to   run   out   and   be   a   better   person   you   should   follow   the   yellow   brick   road   to   ask   the   wizard   for   one .       keep   a   box   of   tissues   by   you .       oh ,    beatles   followers   will   probably   love   this   too ,    even   if   you   don ? t   like   sappy   movies .       i   loved   it ,    loved   it ,    loved   it .       the   acting ,    the   story ,    the   music .       all   of   it .
814008273	1754	4.0	i   especially   liked   this   movie   when   i   was   too   young   to   be   watching   it :    talk   about   sex ,    a   little   nudity ,    the    " f "    word .       i ['] m   actually   pretty   shocked   this   movie   is   pg .       whether   you   condone   foul   language   or   not ,    sixteen   candles   will   make   you   laugh ,    even   if   you   hated   your   high   school   years .       plus ,    it   has   that   tenderness   factor   which   gives   it   a   one - up   on   movies   like   fast   times .       we   all   had   a   jake   ryan .       the   only   thing   that   sucks   about   sixteen   candles   is   it   might   give   young   girls   the   false   hope   that   this   kind   of   stuff   actually   happens !
814008273	6337	3.0	it ['] s   what   you   expect   it   to   be .       dennis   miller   has   some   funny   lines .       it ['] s   tough   for   me   to   laugh   at   david   spade .
814008273	5472	4.0	classic .       doesn ['] t   matter   how   much   time   goes   by .       this   movie   always   makes   me   laugh .
374696730	5223	4.0	i   can   see   why   angelina   jolie   gained   an   oscar   for   her   performance .       winona   ryder ['] s   and   brittany   murhphy ['] s      roles   were   more   understated   but   equally   intense   and   it   wasn ['] t   difficult   to   empathise   with   any   of   them .       i   don ['] t   think   it ['] s   easy   to   transfer   to   the   screen   the   depth   and   background   of   characters   that   would   have   been   portrayed   in   the   novel   but   it   was   a   good   attempt .
374696730	14459	4.5	my   favourite   john   candy   movie .       lots   of   fun   with   such   a   great   character .
276682126	16113	3.5	liked   it   better   than   the   1st
276682126	12161	4.0	interesting   story
276682126	4883	1.5	bad   has   a   new   meaning .  .  .  .  .
276682126	13955	4.0	thought   would   be   too   heavy   but   i   enjoyed   it .    good   psycological   mystery   story
276682126	12517	0.5	bad .  .  .  .    has   a   new   meaning !
276682126	8327	5.0	jack   and   the   entire   cast   did   a   wonderful   job .    i   would   watch   it   again .  .  .  .  !
276682126	3425	4.0	good   movie ,    very   good   movie .    i   just   watched   again .    performances   were   superb .
276682126	4931	1.0	uy   que   bad   movie
276682126	17154	5.0	my   dear   friend   ivan .    will   not   forget   the   good   times .  .  .  .
276682126	13052	4.0	great   performances !
276682126	3624	3.0	photography   was   incredible !    the   rest   uhm
276682126	12343	3.5	believe   the   only   movie   i   liked   eddy   murphy
276682126	5448	3.0	got   a   little   laugh   out   of   it .
276682126	13707	4.0	al   pacino   at   his   best !
276682126	9543	5.0	spielberg ´ s   imagination   is   just   like   gabriel   garcia   marquez .    great
276682126	14712	3.5	entertaining
276682126	30	3.5	great   movie .       whatever   ever   happened   to   annie   hall .  .    diane   keaton   is   stuck
785545296	3962	4.5	a   very   cute   disney   film   that   is   so   heart   warming .    a   funny   movie   as   well .    one   of   my   favorite   animated   disney   movies .
785545296	16879	5.0	a   classic   love   story .
785545296	1905	4.5	fun ,    action ,    funny ,    and   part   love   story .    full   of   adventures   and   comedy   of   the   character   of   johnny   depp .
785545296	5239	4.0	a   great   remake   of   the   original .    great   characters   that      this   a   comedical   and   yet   a   little   dramatic   film .
785545296	3860	4.0	jim   carrey   film .    funny   and   sweet .
781557238	686	4.0	funny .
781557238	17169	4.5	good   film .    brings   to   light   a   lot   of   history   that   has   been   forgotten .
781557238	3197	3.0	family   kind   of   fun
781557238	6134	1.0	didn ['] t   like   it .    good   actors   though .
781557238	16882	2.0	wow !  !  !    lame .    i   don ['] t   like   adam   sandler ['] s   movies .
781557238	2136	3.5	gross   and   funny .    not   family   fun .
781557238	673	5.0	great   film .    read   the   book .    chuck   is   awesome !  !
781557238	2617	3.0	enjoyed   hearing   mudvane .    some   dool   special   effects .
781557238	940	3.0	family .
781557238	16707	5.0	ha   ha   ha   ha .    loved   it .    frank   the   tank .
781557238	6797	0.5	eat   foad   kill   first .    you   will   enjoy   it   more .
781557238	3624	5.0	great   film .    not   historically   correct   but   still   an   awesome   film .
781557238	14621	5.0	say   something   crazy !    like ;    i ['] m   wearing   ladies   underwear .    laughed   hard .    very   funny .    lots   of   spoofs .
